id,created_date,updated_at,full_name,email,country,status,age,balance_eur,notes
825,2024-07-13,2024-08-06T10:38:35Z,Pablo Müller,pablo.m.ller.825@example.com,DE,active,40,2042.82,"Reminder: send update by Friday, include the Q2 summary."
826,2025-06-28,2025-07-04T04:29:48Z,Zoë Janssen,zo.janssen.826@sample.io,ES,blocked,51,2630.8,"Prefers email over phone, often traveling between offices."
827,2024-11-07,2024-11-30T12:35:03Z,Mia Bakker,mia.bakker.827@sample.io,ES,active,18,1151.26,"Prefers email over phone, often traveling between offices."
828,2025-05-10,2025-05-30T13:15:06Z,Olivia Keller,olivia.keller.828@example.org,UK,active,26,6691.37,"Met at the conference, shared a card and discussed onboarding."
829,2023-10-29,2023-11-07T13:29:14Z,José Keller,jos.keller.829@example.com,ES,active,20,224.38,"Asked about discounts, mentioned budget constraints."
830,2024-08-11,2024-08-22T18:30:34Z,Liam Rossi,liam.rossi.830@sample.io,UK,active,32,4372.97,"Important: verify billing address, it changed recently."
831,2023-04-20,2023-04-28T08:00:54Z,Mason Smith,mason.smith.831@mail.test,US,active,49,4334.75,"Noted issue with CSV export, ""quote handling"" needs review."
832,2023-11-09,2023-12-06T00:52:01Z,James Keller,james.keller.832@example.com,US,active,67,5294.1,"Prefers email over phone, often traveling between offices."
833,2023-12-26,2024-01-12T05:03:07Z,Mia Keller,mia.keller.833@example.org,ES,pending,32,815.61,"Customer asked for a faster turnaround, please follow up."
834,2024-09-12,2024-09-20T10:53:53Z,Nico Nowak,nico.nowak.834@sample.io,US,active,23,1581.72,"Customer asked for a faster turnaround, please follow up."
835,2024-10-30,2024-11-17T04:50:10Z,Nico Müller,nico.m.ller.835@example.com,NL,active,32,313.4,"Customer asked for a faster turnaround, please follow up."
836,2024-03-07,2024-03-17T14:16:47Z,James Dubois,james.dubois.836@mail.test,DE,blocked,62,7678.01,"Important: verify billing address, it changed recently."
837,2024-10-12,2024-10-28T22:49:40Z,Zoë Lopez,zo.lopez.837@sample.io,ES,active,40,5616.22,"Met at the conference, shared a card and discussed onboarding. Priority flagged; please confirm ""yes"" or ""no""."
838,2024-04-05,2024-04-11T09:17:49Z,Nico Smith,nico.smith.838@sample.io,IT,pending,46,6705.6,"Important: verify billing address, it changed recently."
839,2024-08-18,2024-09-06T07:38:21Z,Zoë Wilson,zo.wilson.839@mail.test,DE,active,69,5205.79,"Customer asked for a faster turnaround, please follow up."
840,2025-03-26,2025-04-21T17:40:22Z,Emma Verhoeven,emma.verhoeven.840@example.com,DE,active,36,2543.57,"Reminder: send update by Friday, include the Q2 summary."
841,2023-03-30,2023-04-21T16:47:38Z,Liam Taylor,liam.taylor.841@example.com,NL,pending,75,3585.12,"Prefers email over phone, often traveling between offices."
842,2024-09-01,2024-09-18T02:38:13Z,Mia Rossi,mia.rossi.842@example.org,FR,active,20,5850.3,"Customer asked for a faster turnaround, please follow up."
843,2024-05-04,2024-05-23T04:44:07Z,Ethan García,ethan.garc.a.843@sample.io,ES,active,46,4525.46,"Important: verify billing address, it changed recently."
844,2024-08-20,2024-08-30T19:57:21Z,Leo Kowalski,leo.kowalski.844@mail.test,FR,active,18,124.39,"Important: verify billing address, it changed recently."
845,2023-03-05,2023-03-15T20:53:46Z,Pablo Bakker,pablo.bakker.845@mail.test,NL,active,57,6743.95,"Important: verify billing address, it changed recently."
846,2023-05-19,2023-06-08T09:11:43Z,Francesca Bakker,francesca.bakker+team2.846@example.com,UK,pending,24,614.35,"Met at the conference, shared a card and discussed onboarding."
847,2023-04-21,2023-04-25T20:49:45Z,Isabella Nowak,isabella.nowak.847@example.org,UK,active,28,2555.54,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
848,2023-09-25,2023-10-22T05:44:29Z,Hannah Rossi,hannah.rossi.848@sample.io,IT,active,75,4706.27,"Asked about discounts, mentioned budget constraints."
849,2024-03-13,2024-03-31T12:19:27Z,Mia Keller,mia.keller.849@mail.test,FR,active,20,2041.63,"Met at the conference, shared a card and discussed onboarding."
850,2023-11-20,2023-12-16T18:38:20Z,Renée Lopez,ren.e.lopez.850@example.org,IT,pending,31,2555.11,"Prefers email over phone, often traveling between offices."
851,2025-04-05,2025-05-04T11:13:07Z,Ethan Andersson,ethan.andersson.851@mail.test,US,pending,71,687.43,"Noted issue with CSV export, ""quote handling"" needs review."
852,2024-12-04,2024-12-17T19:26:40Z,Lucas Walker,lucas.walker.852@example.com,FR,active,47,869.16,"Customer asked for a faster turnaround, please follow up. Additional detail: résumé, coöperate, smörgåsbord."
853,2023-10-28,2023-11-14T05:36:43Z,Ben Bianchi,ben.bianchi.853@example.org,FR,active,57,6599.48,"Noted issue with CSV export, ""quote handling"" needs review."
854,2023-07-26,2023-08-24T12:52:42Z,Renée Andersson,ren.e.andersson.854@sample.io,DE,active,21,5903.62,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
855,2023-08-18,2023-09-01T18:38:08Z,Noah Ricci,noah.ricci.855@example.org,UK,active,26,0,"Reminder: send update by Friday, include the Q2 summary."
856,2024-12-30,2025-01-09T12:17:27Z,Amelia Smith,amelia.smith.856@mail.test,NL,pending,63,4214.11,"Important: verify billing address, it changed recently. Priority flagged; please confirm ""yes"" or ""no""."
857,2024-05-17,2024-05-21T21:11:52Z,Chloé Nguyen,chlo.nguyen.857@example.org,US,active,38,1646.17,"Met at the conference, shared a card and discussed onboarding."
858,2024-04-03,2024-04-26T14:28:37Z,Ava Johnson,ava.johnson.858@example.com,PL,pending,29,699.41,"Potential expansion flagged; revisit after the next billing cycle. Follow-up notes for Ava Johnson in PL. Include quotes like ""do not overlook edge cases"" and commas, too. Potential expansion flagged; revisit after the next billing cycle. Follow-up notes for Ava Johnson in PL. The client requested a detailed timeline and milestone checklist. Account prefers monthly invoicing, with a net-30 payment window. Account prefers monthly invoicing, with a net-30 payment window. Include quotes like ""do not overlook edge cases"" and commas, too. Include quotes like ""do not overlook edge cases"" and commas, too."
859,2025-05-21,2025-06-01T00:46:33Z,Ella Taylor,ella.taylor.859@example.org,FR,active,32,206.84,"Important: verify billing address, it changed recently."
860,2024-04-10,2024-05-08T04:58:39Z,Greta Ricci,greta.ricci.860@sample.io,DE,active,31,2026.69,"Important: verify billing address, it changed recently."
861,2025-03-18,2025-04-01T12:44:16Z,Mia Novak,mia.novak.861@sample.io,ES,active,25,1229.54,"Customer asked for a faster turnaround, please follow up."
862,2023-11-25,2023-12-22T02:36:31Z,Hannah Dubois,hannah.dubois.862@sample.io,ES,active,27,15723.03,"Prefers email over phone, often traveling between offices."
863,2025-03-30,2025-04-19T08:22:54Z,Leo Janssen,leo.janssen.863@example.org,NL,active,43,843.71,"Prefers email over phone, often traveling between offices."
864,2024-01-04,2024-01-29T14:38:58Z,Noah Walker,noah.walker.864@example.com,FR,pending,23,0,"Asked about discounts, mentioned budget constraints."
865,2023-05-04,2023-05-27T22:23:14Z,Chloé Ricci,chlo.ricci.865@mail.test,UK,active,57,6902.42,"Prefers email over phone, often traveling between offices."
866,2024-05-09,2024-05-14T03:04:59Z,Mason Andersson,mason.andersson.866@example.com,UK,active,37,7379.54,"Important: verify billing address, it changed recently."
867,2023-06-30,2023-07-22T07:59:12Z,Marta Rossi,marta.rossi.867@example.org,UK,active,47,599.06,"Reminder: send update by Friday, include the Q2 summary."
868,2024-07-05,2024-07-22T04:10:55Z,Chloé Wilson,chlo.wilson.868@example.com,NL,active,48,7343.08,"Customer asked for a faster turnaround, please follow up."
869,2025-06-27,2025-07-16T23:03:54Z,Ethan Janssen,ethan.janssen.869@sample.io,UK,active,49,6400.72,"Met at the conference, shared a card and discussed onboarding."
870,2025-06-01,2025-06-23T23:24:40Z,Lucas Brown,lucas.brown.870@sample.io,PL,active,66,2596.55,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
871,2023-12-07,2023-12-10T20:10:23Z,Hannah Nguyen,hannah.nguyen.871@sample.io,PL,pending,62,2201.16,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
872,2025-02-07,2025-02-08T16:46:38Z,Emma Keller,emma.keller.872@mail.test,DE,active,52,3313.13,"Asked about discounts, mentioned budget constraints."
873,2023-04-15,2023-05-04T11:10:11Z,Greta Janssen,greta.janssen.873@mail.test,IT,active,32,3114.95,"Reminder: send update by Friday, include the Q2 summary."
874,2024-05-27,2024-06-09T18:56:04Z,Marta Müller,marta.m.ller.874@mail.test,FR,active,71,1558.34,"Line one for Marta Müller, includes a comma.
Line two adds a quote: ""check CSV""."
875,2024-03-08,2024-03-31T14:53:21Z,Łukasz Müller,ukasz.m.ller.875@example.com,US,active,19,2356.05,"Reminder: send update by Friday, include the Q2 summary. Priority flagged; please confirm ""yes"" or ""no""."
876,2024-08-12,2024-08-24T20:37:23Z,Greta Müller,greta.m.ller.876@mail.test,NL,active,43,2555.86,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
877,2023-03-18,2023-04-03T18:09:49Z,Jörg Dubois,j.rg.dubois.877@sample.io,DE,active,48,3761.84,"Noted issue with CSV export, ""quote handling"" needs review."
878,2024-12-29,2025-01-28T22:26:07Z,Charlotte Bianchi,charlotte.bianchi.878@mail.test,UK,pending,72,6562.81,"Met at the conference, shared a card and discussed onboarding."
879,2024-05-25,2024-06-10T01:17:37Z,Ben Kowalski,ben.kowalski.879@example.org,FR,active,74,4246.38,"Met at the conference, shared a card and discussed onboarding."
880,2025-01-13,2025-02-06T19:50:09Z,Hannah Taylor,hannah.taylor.880@example.com,DE,active,18,5606.89,"Noted issue with CSV export, ""quote handling"" needs review."
881,2024-06-30,2024-07-29T19:56:43Z,Ava Novak,ava.novak.881@example.com,FR,active,57,4088.64,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
882,2025-02-05,2025-03-02T15:06:43Z,Leo Novak,leo.novak.882@mail.test,IT,active,30,469.71,"Important: verify billing address, it changed recently."
883,2024-04-05,2024-04-24T17:46:00Z,Greta Nguyen,greta.nguyen.883@sample.io,UK,active,73,6389.91,"Asked about discounts, mentioned budget constraints."
884,2024-08-21,2024-09-12T19:21:45Z,Amelia Hansen,amelia.hansen.884@mail.test,ES,active,33,2639.66,"Important: verify billing address, it changed recently."
885,2023-06-07,2023-07-02T23:20:41Z,Pablo Keller,pablo.keller.885@mail.test,DE,pending,28,4401.04,"Noted issue with CSV export, ""quote handling"" needs review."
886,2024-02-01,2024-02-02T02:28:09Z,Amelia Müller,amelia.m.ller.886@example.com,IT,active,73,1196.03,"Met at the conference, shared a card and discussed onboarding."
887,2024-12-13,2025-01-04T05:58:54Z,Olivia Müller,olivia.m.ller.887@mail.test,NL,active,19,5137.88,"Noted issue with CSV export, ""quote handling"" needs review."
888,2024-09-05,2024-09-10T14:37:15Z,Ava Verhoeven,ava.verhoeven.888@mail.test,US,pending,46,167.2,"Met at the conference, shared a card and discussed onboarding."
889,2025-01-28,2025-02-09T10:09:16Z,Hannah Lopez,hannah.lopez.889@example.org,NL,active,22,4275.03,
890,2023-05-03,2023-05-10T09:08:53Z,Sofia García,sofia.garc.a.890@example.com,IT,active,18,19459.47,"Important: verify billing address, it changed recently."
891,2024-09-12,2024-09-25T16:19:52Z,Mia Cohen,mia.cohen.891@example.org,ES,active,20,4726.52,"Potential expansion flagged; revisit after the next billing cycle. Include quotes like ""do not overlook edge cases"" and commas, too. Follow-up notes for Mia Cohen in ES. Potential expansion flagged; revisit after the next billing cycle. Potential expansion flagged; revisit after the next billing cycle. Follow-up notes for Mia Cohen in ES. The client requested a detailed timeline and milestone checklist. Include quotes like ""do not overlook edge cases"" and commas, too."
892,2023-12-31,2024-01-20T08:43:26Z,Leo Müller,leo.m.ller.892@mail.test,UK,pending,62,3115.6,"Important: verify billing address, it changed recently."
893,2023-11-04,2023-11-29T05:50:43Z,James Verhoeven,james.verhoeven+team4.893@mail.test,NL,active,57,3598.73,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
894,2023-09-30,2023-10-12T16:00:56Z,Renée Brown,ren.e.brown.894@example.org,ES,active,54,4319.7,"Met at the conference, shared a card and discussed onboarding. Priority flagged; please confirm ""yes"" or ""no""."
895,2023-12-01,2023-12-06T20:05:36Z,Francesca Schneider,francesca.schneider.895@example.org,UK,pending,19,2135.9,"Important: verify billing address, it changed recently."
896,2024-06-14,2024-06-14T19:32:17Z,Amelia Nowak,amelia.nowak.896@mail.test,NL,pending,67,194.51,"Important: verify billing address, it changed recently."
897,2024-06-27,2024-07-06T21:21:10Z,Mia Bakker,mia.bakker.897@mail.test,NL,pending,73,1656.34,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
898,2024-09-21,2024-09-22T07:44:18Z,Mia Brown,mia.brown.898@example.com,FR,active,30,1801.28,"Asked about discounts, mentioned budget constraints."
899,2024-12-01,2024-12-05T13:48:49Z,Zoë Verhoeven,zo.verhoeven.899@sample.io,NL,active,69,7150.31,"Reminder: send update by Friday, include the Q2 summary."
900,2024-04-21,2024-05-03T19:49:20Z,Nico Rossi,nico.rossi.900@example.com,US,active,26,15967.8,"Asked about discounts, mentioned budget constraints."
901,2024-10-07,2024-10-19T00:08:55Z,Emma Cohen,emma.cohen.901@example.com,NL,pending,71,359.59,"Customer asked for a faster turnaround, please follow up."
902,2025-06-27,2025-06-29T14:04:27Z,Renée Keller,ren.e.keller.902@sample.io,ES,active,24,2202.01,"Customer asked for a faster turnaround, please follow up."
903,2024-02-05,2024-02-14T18:13:54Z,Ava Smith,ava.smith.903@mail.test,PL,active,64,3418.32,"Customer asked for a faster turnaround, please follow up."
904,2023-05-24,2023-06-06T04:07:57Z,Leo Bakker,leo.bakker.904@example.org,FR,active,18,4501.02,"Reminder: send update by Friday, include the Q2 summary."
905,2025-02-24,2025-03-13T07:50:25Z,Łukasz Brown,ukasz.brown.905@sample.io,FR,active,37,7260.58,"Prefers email over phone, often traveling between offices."
906,2023-04-29,2023-05-28T19:11:21Z,Olivia Keller,olivia.keller.906@sample.io,DE,active,24,4123.14,"Reminder: send update by Friday, include the Q2 summary."
907,2023-06-29,2023-07-08T09:29:50Z,Francesca Smith,francesca.smith.907@sample.io,FR,pending,39,776.87,"Important: verify billing address, it changed recently."
908,2024-01-28,2024-02-07T00:04:47Z,Mason Ricci,mason.ricci.908@mail.test,US,active,25,477.22,"Prefers email over phone, often traveling between offices."
909,2023-09-19,2023-09-27T04:18:23Z,Ethan Smith,ethan.smith.909@example.org,DE,active,45,1340.7,"Customer asked for a faster turnaround, please follow up."
910,2024-02-29,2024-03-13T01:44:37Z,Zoë Cohen,zo.cohen.910@example.com,ES,pending,57,4987.45,"Reminder: send update by Friday, include the Q2 summary."
911,2025-04-19,2025-04-22T04:11:14Z,Liam Keller,liam.keller.911@mail.test,DE,active,24,6313.69,"Noted issue with CSV export, ""quote handling"" needs review."
912,2024-01-12,2024-01-12T21:46:10Z,Mason Ricci,mason.ricci.912@example.com,NL,active,39,6546.17,"Important: verify billing address, it changed recently."
913,2025-04-12,2025-05-10T07:24:00Z,Greta Taylor,greta.taylor.913@mail.test,FR,active,67,3955.59,"Customer asked for a faster turnaround, please follow up. Priority flagged; please confirm ""yes"" or ""no""."
914,2025-05-07,2025-05-26T13:54:31Z,Hannah Walker,hannah.walker.914@mail.test,IT,active,51,7731.82,"Asked about discounts, mentioned budget constraints."
915,2025-03-22,2025-04-09T23:35:55Z,Mason García,mason.garc.a.915@example.com,UK,active,49,4147.2,"Asked about discounts, mentioned budget constraints."
916,2023-02-14,2023-03-08T07:00:33Z,Nico Novak,nico.novak.916@example.org,ES,active,63,279.67,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
917,2023-06-05,2023-06-15T13:24:50Z,Mia Kowalski,mia.kowalski.917@mail.test,US,active,57,3014,"Customer asked for a faster turnaround, please follow up."
918,2024-05-04,2024-05-07T22:22:23Z,Ava Kowalski,ava.kowalski.918@mail.test,DE,pending,42,2260.78,"Asked about discounts, mentioned budget constraints."
919,2023-12-31,2024-01-13T21:04:48Z,Renée Nguyen,ren.e.nguyen.919@mail.test,US,active,26,15250.62,"Prefers email over phone, often traveling between offices."
920,2025-03-26,2025-04-10T11:42:07Z,James Bakker,james.bakker.920@example.org,ES,active,72,4510.91,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
921,2024-08-21,2024-09-17T03:44:20Z,Łukasz Keller,ukasz.keller.921@mail.test,PL,blocked,43,4040.47,"Asked about discounts, mentioned budget constraints."
922,2025-03-10,2025-03-11T23:55:34Z,Ethan Kowalski,ethan.kowalski.922@mail.test,UK,pending,57,21197.57,"Prefers email over phone, often traveling between offices."
923,2025-05-14,2025-06-09T08:44:33Z,Mason Andersson,mason.andersson.923@example.org,ES,active,63,2898.8,
924,2024-02-07,2024-02-11T20:10:32Z,Marta Hansen,marta.hansen.924@example.com,NL,active,61,5841.99,"Important: verify billing address, it changed recently."
925,2025-01-25,2025-02-10T11:31:45Z,Lucas Walker,lucas.walker.925@mail.test,ES,active,40,6207.52,"Customer asked for a faster turnaround, please follow up."
926,2025-06-07,2025-06-28T01:10:47Z,Olivia Wilson,olivia.wilson.926@example.com,ES,active,23,498.76,"Follow-up notes for Olivia Wilson in ES. We discussed integration details and next steps for data migration. Include quotes like ""do not overlook edge cases"" and commas, too. Potential expansion flagged; revisit after the next billing cycle. Potential expansion flagged; revisit after the next billing cycle. Follow-up notes for Olivia Wilson in ES. Follow-up notes for Olivia Wilson in ES. The client requested a detailed timeline and milestone checklist. Potential expansion flagged; revisit after the next billing cycle. Account prefers monthly invoicing, with a net-30 payment window."
927,2024-06-12,2024-06-19T00:12:43Z,Amelia Bakker,amelia.bakker.927@sample.io,ES,active,29,1003.03,"Reminder: send update by Friday, include the Q2 summary."
928,2024-01-13,2024-02-02T16:22:33Z,Amelia Keller,amelia.keller.928@sample.io,DE,active,33,1590.52,"Prefers email over phone, often traveling between offices."
929,2023-12-08,2024-01-02T08:29:37Z,Amelia Bakker,amelia.bakker.929@example.com,US,active,31,4135.48,"Customer asked for a faster turnaround, please follow up."
930,2023-11-29,2023-12-16T14:28:20Z,Ella Wilson,ella.wilson.930@mail.test,FR,active,19,3926.37,"Reminder: send update by Friday, include the Q2 summary."
931,2023-01-19,2023-02-05T02:37:30Z,Isabella Lopez,isabella.lopez.931@example.org,IT,pending,52,5606.38,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
932,2023-10-30,2023-11-17T23:53:59Z,Chloé Walker,chlo.walker.932@example.org,IT,pending,60,7094.75,"Noted issue with CSV export, ""quote handling"" needs review. Priority flagged; please confirm ""yes"" or ""no""."
933,2023-06-17,2023-06-23T11:07:11Z,Olivia Taylor,olivia.taylor.933@mail.test,IT,active,19,4909.96,"Noted issue with CSV export, ""quote handling"" needs review."
934,2024-01-07,2024-01-18T19:35:04Z,Pablo Nguyen,pablo.nguyen.934@sample.io,IT,active,23,3019.26,"Noted issue with CSV export, ""quote handling"" needs review."
935,2025-02-28,2025-03-05T06:35:48Z,Greta Schneider,greta.schneider.935@mail.test,US,active,45,3452.64,"Important: verify billing address, it changed recently."
936,2025-02-04,2025-02-05T21:45:04Z,Noah Dubois,noah.dubois.936@mail.test,DE,active,24,3852.63,"Asked about discounts, mentioned budget constraints."
937,2023-08-22,2023-08-28T23:31:17Z,Olivia Bakker,olivia.bakker.937@example.org,IT,active,46,4417,
938,2024-06-05,2024-06-23T18:05:52Z,Zoë Keller,zo.keller.938@example.com,FR,pending,25,7834.17,"Prefers email over phone, often traveling between offices."
939,2024-02-03,2024-02-20T19:53:46Z,Noah Hansen,noah.hansen.939@example.org,IT,active,71,5187.86,"Customer asked for a faster turnaround, please follow up."
940,2024-08-24,2024-09-10T04:27:11Z,Nico Lopez,nico.lopez+team1.940@sample.io,UK,active,68,6222.42,"Asked about discounts, mentioned budget constraints."
941,2024-03-21,2024-04-19T17:06:33Z,Ava Keller,ava.keller.941@example.com,DE,pending,24,3305.84,"Asked about discounts, mentioned budget constraints."
942,2023-09-14,2023-10-12T14:02:50Z,Olivia Walker,olivia.walker.942@sample.io,ES,active,44,4471.15,"Important: verify billing address, it changed recently."
943,2024-01-27,2024-02-25T11:56:42Z,Olivia Bianchi,olivia.bianchi.943@sample.io,FR,active,70,6718.2,"Asked about discounts, mentioned budget constraints."
944,2024-09-19,2024-10-03T07:48:17Z,Charlotte Müller,charlotte.m.ller.944@example.org,ES,active,20,1357.41,"Customer asked for a faster turnaround, please follow up."
945,2024-06-09,2024-06-14T13:54:54Z,Francesca Novak,francesca.novak.945@mail.test,DE,active,56,960.91,"Customer asked for a faster turnaround, please follow up."
946,2024-12-09,2024-12-17T00:09:32Z,Pablo Ricci,pablo.ricci.946@example.com,ES,active,64,5977.35,"Customer asked for a faster turnaround, please follow up."
947,2023-12-21,2023-12-24T03:32:25Z,James Andersson,james.andersson.947@mail.test,ES,active,64,269.97,"Reminder: send update by Friday, include the Q2 summary."
948,2024-10-28,2024-10-30T15:20:09Z,Pablo Bianchi,pablo.bianchi.948@mail.test,NL,active,36,6866.43,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
949,2024-02-06,2024-02-07T13:48:55Z,Emma Ricci,emma.ricci.949@mail.test,DE,pending,66,6549.63,"Asked about discounts, mentioned budget constraints."
950,2023-09-08,2023-10-05T15:24:31Z,Greta Müller,greta.m.ller.950@example.com,PL,pending,43,6795.45,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
951,2024-08-15,2024-08-27T03:46:25Z,Ava Brown,ava.brown.951@sample.io,ES,active,34,5196.48,"We discussed integration details and next steps for data migration. We discussed integration details and next steps for data migration. Include quotes like ""do not overlook edge cases"" and commas, too. Follow-up notes for Ava Brown in ES. Potential expansion flagged; revisit after the next billing cycle. Account prefers monthly invoicing, with a net-30 payment window."
952,2023-09-16,2023-10-05T07:36:46Z,Ava Nguyen,ava.nguyen.952@example.org,UK,active,18,4278.05,"Reminder: send update by Friday, include the Q2 summary."
953,2023-07-08,2023-07-17T19:35:37Z,Sophia Nowak,sophia.nowak.953@mail.test,DE,active,53,6520.4,"Customer asked for a faster turnaround, please follow up."
954,2023-11-21,2023-12-08T05:25:44Z,Nico Nguyen,nico.nguyen.954@mail.test,FR,active,55,4106.95,"Met at the conference, shared a card and discussed onboarding."
955,2023-09-27,2023-09-30T14:12:45Z,Charlotte Lopez,charlotte.lopez.955@example.com,NL,active,70,7183.36,"Prefers email over phone, often traveling between offices."
956,2024-04-24,2024-05-05T16:12:28Z,Mia Kowalski,mia.kowalski.956@sample.io,UK,active,42,0,"Customer asked for a faster turnaround, please follow up."
957,2023-10-13,2023-10-26T01:19:42Z,Amelia Lopez,amelia.lopez.957@example.org,ES,active,32,2596.01,"Reminder: send update by Friday, include the Q2 summary."
958,2023-12-24,2024-01-18T13:59:55Z,Pablo Bakker,pablo.bakker.958@sample.io,UK,blocked,19,6775.87,"Met at the conference, shared a card and discussed onboarding."
959,2023-12-25,2024-01-12T20:49:18Z,Ben Hansen,ben.hansen.959@mail.test,PL,active,44,4897.87,"Met at the conference, shared a card and discussed onboarding."
960,2025-04-30,2025-05-16T04:37:18Z,Sophia Nowak,sophia.nowak.960@sample.io,US,active,34,5717.93,"Line one for Sophia Nowak, includes a comma.
Line two adds a quote: ""check CSV""."
961,2023-11-13,2023-11-29T12:53:22Z,Nico Nowak,nico.nowak.961@mail.test,UK,pending,18,4857.66,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
962,2024-01-06,2024-01-10T23:28:54Z,Charlotte Walker,charlotte.walker.962@sample.io,US,active,67,-316.97,"Reminder: send update by Friday, include the Q2 summary."
963,2024-07-02,2024-07-03T22:03:36Z,Emma Wilson,emma.wilson.963@example.com,PL,active,36,4966.2,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo. Additional detail: résumé, coöperate, smörgåsbord."
964,2025-06-28,2025-07-06T04:22:46Z,Nico Janssen,nico.janssen.964@mail.test,DE,active,70,3260.64,"Customer asked for a faster turnaround, please follow up."
965,2025-06-17,2025-07-13T08:16:39Z,Isabella Bakker,isabella.bakker.965@example.com,FR,active,42,4189.6,"Asked about discounts, mentioned budget constraints."
966,2023-12-11,2023-12-19T20:40:36Z,Nico Novak,nico.novak.966@example.org,UK,active,64,0,"Customer asked for a faster turnaround, please follow up."
967,2023-03-07,2023-03-27T11:00:29Z,Łukasz Keller,ukasz.keller.967@sample.io,UK,active,75,6075.3,"Reminder: send update by Friday, include the Q2 summary."
968,2024-01-02,2024-01-05T04:17:53Z,Liam Cohen,liam.cohen.968@example.com,UK,active,22,7712.53,"Met at the conference, shared a card and discussed onboarding."
969,2024-04-23,2024-05-10T06:33:01Z,Zoë Novak,zo.novak.969@mail.test,NL,active,48,4529.48,"Noted issue with CSV export, ""quote handling"" needs review."
970,2024-06-12,2024-07-02T23:27:23Z,Zoë Nowak,zo.nowak.970@example.com,UK,pending,38,7987.6,"Reminder: send update by Friday, include the Q2 summary. Priority flagged; please confirm ""yes"" or ""no""."
971,2025-05-06,2025-05-13T03:03:54Z,Sophia Ricci,sophia.ricci.971@sample.io,DE,active,36,1897.04,"Asked about discounts, mentioned budget constraints."
972,2023-03-03,2023-03-20T00:01:01Z,Ella Hansen,ella.hansen.972@example.com,ES,pending,48,4461.04,"Asked about discounts, mentioned budget constraints."
973,2024-06-16,2024-06-27T06:13:26Z,Pablo Kowalski,pablo.kowalski.973@example.com,US,active,30,5156.48,"Prefers email over phone, often traveling between offices."
974,2023-11-04,2023-11-07T16:48:45Z,Francesca Novak,francesca.novak.974@sample.io,PL,active,25,5243.4,"Noted issue with CSV export, ""quote handling"" needs review."
975,2023-02-02,2023-02-17T03:40:07Z,Nico Rossi,nico.rossi.975@mail.test,IT,active,73,5899.91,"Noted issue with CSV export, ""quote handling"" needs review."
976,2023-10-25,2023-11-04T07:39:10Z,Sofia Schneider,sofia.schneider.976@sample.io,DE,active,21,4116.69,"Important: verify billing address, it changed recently."
977,2024-07-15,2024-07-30T22:25:14Z,Mason Taylor,mason.taylor.977@example.com,DE,active,22,2151.88,"Comment includes commas, quotes, and unicode: café, naïve, São Paulo."
978,2024-10-09,2024-10-31T11:03:37Z,Noah Keller,noah.keller.978@mail.test,IT,active,55,2187.96,"Noted issue with CSV export, ""quote handling"" needs review."
979,2024-12-16,2025-01-06T21:23:48Z,Mason Rossi,mason.rossi.979@mail.test,FR,active,31,3849.55,"Prefers email over phone, often traveling between offices."
980,2023-11-29,2023-12-06T23:07:23Z,Amelia Cohen,amelia.cohen.980@example.org,US,active,33,6315.16,"Noted issue with CSV export, ""quote handling"" needs review."
981,2024-04-25,2024-05-08T05:34:01Z,Emma Wilson,emma.wilson.981@example.com,US,pending,69,6848.25,"Reminder: send update by Friday, include the Q2 summary."
982,2023-06-04,2023-06-07T23:42:36Z,Emma Keller,emma.keller.982@mail.test,PL,active,28,5268.68,"Prefers email over phone, often traveling between offices."
983,2023-08-30,2023-09-14T09:49:16Z,Jörg Kowalski,j.rg.kowalski.983@sample.io,UK,active,26,6986.48,"Noted issue with CSV export, ""quote handling"" needs review."
984,2025-03-16,2025-04-06T08:25:54Z,Hannah Rossi,hannah.rossi.984@example.com,DE,active,25,0,"Met at the conference, shared a card and discussed onboarding."
985,2023-08-06,2023-08-26T00:14:07Z,Emma García,emma.garc.a.985@mail.test,IT,pending,51,7414.19,"Customer asked for a faster turnaround, please follow up."
986,2023-10-08,2023-11-03T07:29:24Z,Isabella Keller,isabella.keller.986@sample.io,NL,active,31,22027.71,"Important: verify billing address, it changed recently."
987,2024-06-03,2024-06-22T08:05:00Z,Charlotte Hansen,charlotte.hansen+team3.987@mail.test,FR,active,29,704.16,"Prefers email over phone, often traveling between offices."
988,2023-08-13,2023-08-20T10:42:02Z,José Nowak,jos.nowak.988@example.com,IT,active,24,1799.08,"Noted issue with CSV export, ""quote handling"" needs review."
